罪名,手口,管轄警察署（発生地）,管轄交番・駐在所（発生地）,市区町村コード（発生地）,都道府県（発生地）,市区町村（発生地）,町丁目（発生地）,発生年月日（始期）,発生時（始期）,発生場所,発生場所の詳細,被害者の年齢,被害者の職業,施錠関係
窃盗,自転車盗,千葉東,小倉交番,121045,千葉県,千葉市若葉区,小倉台３丁目,2022-02-08,07,駐車（輪）場,駐車（輪）場,10歳代,高校生,施錠した
窃盗,自転車盗,千葉東,小倉交番,121045,千葉県,千葉市若葉区,小倉台３丁目,2022-03-31,09,その他,駐車（輪）場,10歳代,高校生,施錠した
窃盗,自転車盗,千葉東,小倉交番,121045,千葉県,千葉市若葉区,小倉台３丁目,2022-04-30,16,駐車（輪）場,駐車（輪）場,10歳代,高校生,施錠した
窃盗,自転車盗,千葉東,小倉交番,121045,千葉県,千葉市若葉区,小倉台３丁目,2022-08-13,07,駐車（輪）場,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,千葉東,小倉交番,121045,千葉県,千葉市若葉区,小倉台４丁目,2022-04-12,07,駐車（輪）場,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,千葉東,小倉交番,121045,千葉県,千葉市若葉区,小倉台４丁目,2022-05-02,09,駐車（輪）場,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,千葉東,小倉交番,121045,千葉県,千葉市若葉区,小倉台４丁目,2022-05-03,07,駐車（輪）場,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,千葉東,小倉交番,121045,千葉県,千葉市若葉区,小倉台４丁目,2022-06-17,17,４階建て以上共同住宅,駐車（輪）場,50歳代,その他,施錠した
窃盗,自転車盗,千葉東,小倉交番,121045,千葉県,千葉市若葉区,小倉台４丁目,2022-06-25,18,４階建て以上共同住宅,駐車（輪）場,10歳代,中学生,施錠せず
窃盗,自転車盗,千葉東,小倉交番,121045,千葉県,千葉市若葉区,小倉台４丁目,2022-07-13,07,駐車（輪）場,駐車（輪）場,10歳代,その他,施錠した
窃盗,自転車盗,千葉東,小倉交番,121045,千葉県,千葉市若葉区,小倉台４丁目,2022-08-23,12,駐車（輪）場,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,千葉東,小倉交番,121045,千葉県,千葉市若葉区,小倉台４丁目,2022-09-26,07,駐車（輪）場,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,千葉東,小倉交番,121045,千葉県,千葉市若葉区,小倉台４丁目,2022-10-25,07,駐車（輪）場,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,千葉東,小倉交番,121045,千葉県,千葉市若葉区,小倉台４丁目,2022-10-29,09,駐車（輪）場,駐車（輪）場,10歳代,その他,施錠せず
窃盗,自転車盗,千葉東,小倉交番,121045,千葉県,千葉市若葉区,小倉台４丁目,2022-11-07,20,４階建て以上共同住宅,駐車（輪）場,10歳代,中学生,施錠した
窃盗,自転車盗,千葉東,小倉交番,121045,千葉県,千葉市若葉区,小倉台７丁目,2022-03-07,16,一戸建住宅,駐車（輪）場,10歳代,小学生,施錠した
窃盗,自転車盗,千葉東,小倉交番,121045,千葉県,千葉市若葉区,小倉台７丁目,2022-10-01,15,一戸建住宅,駐車（輪）場,50歳代,その他,施錠した
窃盗,自転車盗,千葉東,小倉交番,121045,千葉県,千葉市若葉区,小倉町,2021-12-30,17,一戸建住宅,駐車（輪）場,70歳以上,その他,施錠せず
窃盗,自転車盗,千葉東,小倉交番,121045,千葉県,千葉市若葉区,小倉町,2022-02-26,00,駐車（輪）場,駐車（輪）場,50歳代,その他,施錠した
窃盗,自転車盗,千葉東,小倉交番,121045,千葉県,千葉市若葉区,小倉町,2022-06-13,16,一戸建住宅,駐車（輪）場,40歳代,その他,施錠せず
窃盗,自転車盗,千葉東,小倉交番,121045,千葉県,千葉市若葉区,小倉町,2022-07-01,14,一戸建住宅,駐車（輪）場,30歳代,その他,施錠せず
窃盗,自転車盗,千葉東,小倉交番,121045,千葉県,千葉市若葉区,小倉町,2022-11-05,18,その他,駐車（輪）場,20歳代,大学生,施錠せず
窃盗,自転車盗,千葉東,小倉交番,121045,千葉県,千葉市若葉区,小倉町,2022-11-07,07,駐車（輪）場,駐車（輪）場,10歳代,高校生,施錠した
窃盗,自転車盗,千葉東,小倉交番,121045,千葉県,千葉市若葉区,加曽利町,2022-03-07,08,その他,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,千葉東,小倉交番,121045,千葉県,千葉市若葉区,加曽利町,2022-07-11,09,その他,駐車（輪）場,70歳以上,その他,施錠せず
窃盗,自転車盗,千葉東,桜木交番,121045,千葉県,千葉市若葉区,貝塚町,2022-02-04,08,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,千葉東,桜木交番,121045,千葉県,千葉市若葉区,貝塚町,2022-03-30,18,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,30歳代,その他,施錠した
窃盗,自転車盗,千葉東,桜木交番,121045,千葉県,千葉市若葉区,貝塚町,2022-04-01,19,一戸建住宅,駐車（輪）場,法人・団体、被害者なし,法人・団体、被害者なし,施錠した
窃盗,自転車盗,千葉東,桜木交番,121045,千葉県,千葉市若葉区,貝塚町,2022-04-01,19,一戸建住宅,駐車（輪）場,法人・団体、被害者なし,法人・団体、被害者なし,施錠した
窃盗,自転車盗,千葉東,桜木交番,121045,千葉県,千葉市若葉区,貝塚町,2022-05-10,19,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,50歳代,その他,施錠した
窃盗,自転車盗,千葉東,桜木交番,121045,千葉県,千葉市若葉区,貝塚町,2022-05-10,23,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,千葉東,桜木交番,121045,千葉県,千葉市若葉区,貝塚町,2022-05-10,23,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,千葉東,桜木交番,121045,千葉県,千葉市若葉区,貝塚町,2022-05-11,08,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,30歳代,その他,施錠した
窃盗,自転車盗,千葉東,桜木交番,121045,千葉県,千葉市若葉区,貝塚町,2022-05-17,15,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,50歳代,その他,施錠せず
窃盗,自転車盗,千葉東,桜木交番,121045,千葉県,千葉市若葉区,貝塚町,2022-06-03,23,一戸建住宅,その他,10歳代,その他,施錠した
窃盗,自転車盗,千葉東,桜木交番,121045,千葉県,千葉市若葉区,貝塚町,2022-08-22,12,その他の住宅（３階建て以下共同住宅等）,その他,65-69歳,その他,施錠した
窃盗,自転車盗,千葉東,桜木交番,121045,千葉県,千葉市若葉区,貝塚町,2022-08-27,01,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,30歳代,その他,施錠した
窃盗,自転車盗,千葉東,桜木交番,121045,千葉県,千葉市若葉区,貝塚町,2022-10-03,07,一戸建住宅,駐車（輪）場,10歳未満,小学生,施錠せず
窃盗,自転車盗,千葉東,桜木交番,121045,千葉県,千葉市若葉区,桜木２丁目,2022-02-22,17,４階建て以上共同住宅,駐車（輪）場,10歳代,小学生,施錠せず
窃盗,自転車盗,千葉東,桜木交番,121045,千葉県,千葉市若葉区,桜木２丁目,2022-12-11,13,４階建て以上共同住宅,その他,10歳代,中学生,施錠せず
窃盗,自転車盗,千葉東,桜木交番,121045,千葉県,千葉市若葉区,桜木２丁目,2022-12-25,16,４階建て以上共同住宅,その他,10歳代,高校生,施錠せず
窃盗,自転車盗,千葉東,桜木交番,121045,千葉県,千葉市若葉区,桜木４丁目,2022-01-05,13,一戸建住宅,駐車（輪）場,10歳代,中学生,施錠した
窃盗,自転車盗,千葉東,桜木交番,121045,千葉県,千葉市若葉区,桜木４丁目,2022-10-17,06,一戸建住宅,その他,10歳代,その他,施錠せず
窃盗,自転車盗,千葉東,桜木交番,121045,千葉県,千葉市若葉区,桜木５丁目,2022-07-14,19,４階建て以上共同住宅,駐車（輪）場,50歳代,その他,施錠した
窃盗,自転車盗,千葉東,桜木交番,121045,千葉県,千葉市若葉区,桜木５丁目,2022-11-11,12,一戸建住宅,その他,50歳代,その他,施錠せず
窃盗,自転車盗,千葉東,桜木交番,121045,千葉県,千葉市若葉区,桜木６丁目,2022-07-05,16,一戸建住宅,駐車（輪）場,20歳代,大学生,施錠せず
窃盗,自転車盗,千葉東,桜木交番,121045,千葉県,千葉市若葉区,桜木７丁目,2022-01-04,13,道路上,その他,10歳代,高校生,施錠せず
窃盗,自転車盗,千葉東,桜木交番,121045,千葉県,千葉市若葉区,桜木７丁目,2022-01-16,16,駐車（輪）場,駐車（輪）場,30歳代,その他,施錠せず
窃盗,自転車盗,千葉東,桜木交番,121045,千葉県,千葉市若葉区,桜木７丁目,2022-05-06,20,その他,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,千葉東,桜木交番,121045,千葉県,千葉市若葉区,桜木７丁目,2022-10-08,19,道路上,その他,50歳代,その他,施錠せず
窃盗,自転車盗,千葉東,桜木交番,121045,千葉県,千葉市若葉区,桜木７丁目,2022-10-19,07,駐車（輪）場,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,千葉東,桜木交番,121045,千葉県,千葉市若葉区,桜木７丁目,2022-10-25,07,道路上,その他,10歳代,高校生,施錠せず
窃盗,自転車盗,千葉東,桜木交番,121045,千葉県,千葉市若葉区,桜木７丁目,2022-12-10,07,駐車（輪）場,駐車（輪）場,10歳代,中学生,施錠せず
窃盗,自転車盗,千葉東,桜木交番,121045,千葉県,千葉市若葉区,桜木北１丁目,2022-09-21,08,その他,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,千葉東,桜木交番,121045,千葉県,千葉市若葉区,桜木北３丁目,2022-10-25,22,その他,駐車（輪）場,20歳代,大学生,施錠せず
窃盗,自転車盗,千葉東,桜木交番,121045,千葉県,千葉市若葉区,貝塚２丁目,2022-01-06,22,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,千葉東,桜木交番,121045,千葉県,千葉市若葉区,貝塚２丁目,2022-03-12,20,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,10歳代,小学生,施錠せず
窃盗,自転車盗,千葉東,桜木交番,121045,千葉県,千葉市若葉区,貝塚２丁目,2022-05-13,08,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,40歳代,その他,施錠した
窃盗,自転車盗,千葉東,桜木交番,121045,千葉県,千葉市若葉区,貝塚２丁目,2022-10-18,21,その他,駐車（輪）場,20歳代,大学生,施錠せず
窃盗,自転車盗,千葉東,若松交番,121045,千葉県,千葉市若葉区,都賀の台４丁目,2022-04-28,19,一戸建住宅,駐車（輪）場,10歳代,その他,施錠せず
窃盗,自転車盗,千葉東,若松交番,121045,千葉県,千葉市若葉区,若松町,2022-02-20,11,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,千葉東,若松交番,121045,千葉県,千葉市若葉区,若松町,2022-03-04,17,一戸建住宅,その他,30歳代,その他,施錠せず
窃盗,自転車盗,千葉東,若松交番,121045,千葉県,千葉市若葉区,若松町,2022-03-28,21,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,50歳代,その他,施錠せず
窃盗,自転車盗,千葉東,若松交番,121045,千葉県,千葉市若葉区,若松町,2022-04-07,08,その他,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,千葉東,若松交番,121045,千葉県,千葉市若葉区,若松町,2022-06-17,07,その他,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,千葉東,若松交番,121045,千葉県,千葉市若葉区,若松町,2022-06-28,19,４階建て以上共同住宅,駐車（輪）場,30歳代,その他,施錠せず
窃盗,自転車盗,千葉東,若松交番,121045,千葉県,千葉市若葉区,若松町,2022-07-21,19,一戸建住宅,その他,20歳代,大学生,施錠した
窃盗,自転車盗,千葉東,若松交番,121045,千葉県,千葉市若葉区,若松町,2022-07-27,18,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,20歳代,大学生,施錠せず
窃盗,自転車盗,千葉東,若松交番,121045,千葉県,千葉市若葉区,若松町,2022-08-20,18,その他,駐車（輪）場,65-69歳,その他,施錠した
窃盗,自転車盗,千葉東,若松交番,121045,千葉県,千葉市若葉区,若松町,2022-08-30,18,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,10歳代,その他,施錠せず
窃盗,自転車盗,千葉東,若松交番,121045,千葉県,千葉市若葉区,若松町,2022-11-11,14,一戸建住宅,その他,10歳代,高校生,施錠せず
窃盗,自転車盗,千葉東,若松交番,121045,千葉県,千葉市若葉区,若松町,2022-11-11,19,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,千葉東,若松交番,121045,千葉県,千葉市若葉区,若松町,2022-12-23,22,その他の住宅（３階建て以下共同住宅等）,その他,20歳代,その他,施錠せず
窃盗,自転車盗,千葉東,若松交番,121045,千葉県,千葉市若葉区,若松台１丁目,2022-08-01,16,道路上,その他,40歳代,その他,施錠した
窃盗,自転車盗,千葉東,都賀交番,121045,千葉県,千葉市若葉区,高品町,2021-12-31,02,一戸建住宅,駐車（輪）場,30歳代,その他,施錠した
窃盗,自転車盗,千葉東,都賀交番,121045,千葉県,千葉市若葉区,高品町,2022-04-10,17,一戸建住宅,その他,40歳代,その他,施錠した
窃盗,自転車盗,千葉東,都賀交番,121045,千葉県,千葉市若葉区,高品町,2022-04-25,22,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,千葉東,都賀交番,121045,千葉県,千葉市若葉区,高品町,不明,不明,４階建て以上共同住宅,駐車（輪）場,65-69歳,その他,施錠した
